subset_id,record_set,draw_order,gm_id
919,FFext,0,ABBAR--T
919,FFext,1,ILA027-N
919,FFext,2,CH12000
919,FFext,3,ARC000
919,FFext,4,CH12000
919,FFext,5,H-DLTDWN
919,FFext,6,ABBAR--T
919,FFext,7,STM360
919,FFext,8,STM360
919,FFext,9,STM090
919,NF28,0,NF8215041
919,NF28,1,NF8201811
919,NF28,2,NF8215041
919,NF28,3,NF8201601
919,NF28,4,NF8201811
919,NF28,5,NF8215041
919,NF28,6,NF8211652
919,NF28,7,NF8201811
919,NF28,8,NF8201811
919,NF28,9,NF8208252
920,FF22,0,HWA055-W
920,FF22,1,PEL090
920,FF22,2,CHY104-W
920,FF22,3,CHY104-W
920,FF22,4,JOS090
920,FF22,5,184057
920,FF22,6,JOS090
920,FF22,7,HWA055-W
920,FF22,8,LOS270
920,FF22,9,H-E11140
920,FFext,0,ILA027-E
920,FFext,1,CHY059-V
920,FFext,2,ILA027-E
920,FFext,3,PEL180
920,FFext,4,CH12000
920,FFext,5,ILA027-N
920,FFext,6,ILA027-N
920,FFext,7,ILA027-E
920,FFext,8,ABBAR--T
920,FFext,9,ILA027-E
920,NF28,0,NF8201811
920,NF28,1,NF8210631
920,NF28,2,NF8202922
920,NF28,3,NF8210631
920,NF28,4,NF8208252
920,NF28,5,NF8202922
920,NF28,6,NF8201262
920,NF28,7,NF8201262
920,NF28,8,NF8201262
920,NF28,9,NF8210631
921,FF22,0,PEL090
921,FF22,1,TAP100-E
921,FF22,2,TAP100-E
921,FF22,3,TAP100-E
921,FF22,4,PEL090
921,FF22,5,184057
921,FF22,6,184057
921,FF22,7,TAP100-E
921,FF22,8,JOS090
921,FF22,9,184057
921,FFext,0,PEL180
921,FFext,1,ABBAR--T
921,FFext,2,CHY059-V
921,FFext,3,CH12000
921,FFext,4,ARC000
921,FFext,5,ILA027-N
921,FFext,6,CHY059-V
921,FFext,7,CHY059-V
921,FFext,8,ABBAR--T
921,FFext,9,ARC000
921,NF28,0,NF8201811
921,NF28,1,NF8201811
921,NF28,2,NF8210631
921,NF28,3,NF8208211
921,NF28,4,NF8208211
921,NF28,5,NF8201601
921,NF28,6,NF8208252
921,NF28,7,NF8208211
921,NF28,8,NF8201811
921,NF28,9,NF8201811
922,FF22,0,CHY104-W
922,FF22,1,HWA055-W
922,FF22,2,BOL090
922,FF22,3,BOL090
922,FF22,4,CHY059-V
922,FF22,5,PEL090
922,FF22,6,LOS270
922,FF22,7,H-E11140
922,FF22,8,TAP100-E
922,FF22,9,JOS090
922,FFext,0,ILA027-E
922,FFext,1,H-DLTDWN
922,FFext,2,ILA027-N
922,FFext,3,ILA027-E
922,FFext,4,H-DLTDWN
922,FFext,5,ILA027-N
922,FFext,6,PEL180
922,FFext,7,CH12000
922,FFext,8,ILA027-E
922,FFext,9,PEL180
922,NF28,0,NF8201811
922,NF28,1,NF8215041
922,NF28,2,NF8210631
922,NF28,3,NF8215041
922,NF28,4,NF8208252
922,NF28,5,NF8208252
922,NF28,6,NF8208211
922,NF28,7,NF8208022
922,NF28,8,NF8211652
922,NF28,9,NF8208022
923,FF22,0,HWA055-W
923,FF22,1,TAP100-E
923,FF22,2,H-E11140
923,FF22,3,BOL090
923,FF22,4,H-E11140
923,FF22,5,PEL090
923,FF22,6,JOS090
923,FF22,7,CHY104-W
923,FF22,8,CHY104-W
923,FF22,9,H-E11140
923,FFext,0,ABBAR--T
923,FFext,1,STM360
923,FFext,2,ILA027-N
923,FFext,3,ABBAR--T
923,FFext,4,PEL180
923,FFext,5,ILA027-N
923,FFext,6,ABBAR--T
923,FFext,7,CHY059-V
923,FFext,8,ILA027-E
923,FFext,9,ABBAR--T
923,NF28,0,NF8201811
923,NF28,1,NF8208022
923,NF28,2,NF8202922
923,NF28,3,NF8208022
923,NF28,4,NF8215041
923,NF28,5,NF8201262
923,NF28,6,NF8201262
923,NF28,7,NF8215041
923,NF28,8,NF8208022
923,NF28,9,NF8208022
924,FF22,0,BOL090
924,FF22,1,184057
924,FF22,2,PEL090
924,FF22,3,TAP100-E
924,FF22,4,JOS090
924,FF22,5,JOS090
924,FF22,6,JOS090
924,FF22,7,CHY104-W
924,FF22,8,BOL090
924,FF22,9,LOS270
924,FFext,0,ILA027-E
924,FFext,1,CH12000
924,FFext,2,CHY059-V
924,FFext,3,ILA027-E
924,FFext,4,CHY059-V
924,FFext,5,ILA027-N
924,FFext,6,ILA027-E
924,FFext,7,STM360
924,FFext,8,STM360
924,FFext,9,STM090
924,NF28,0,NF8208211
924,NF28,1,NF8208252
924,NF28,2,NF8201601
924,NF28,3,NF8201262
924,NF28,4,NF8208211
924,NF28,5,NF8215041
924,NF28,6,NF8208211
924,NF28,7,NF8215041
924,NF28,8,NF8208211
924,NF28,9,NF8211652
925,FF22,0,JOS090
925,FF22,1,H-E11140
925,FF22,2,H-E11140
925,FF22,3,184057
925,FF22,4,PEL090
925,FF22,5,TAP100-E
925,FF22,6,PEL090
925,FF22,7,JOS090
925,FF22,8,HWA055-W
925,FF22,9,H-E11140
925,FFext,0,ILA027-E
925,FFext,1,H-DLTDWN
925,FFext,2,ILA027-N
925,FFext,3,ARC000
925,FFext,4,ILA027-E
925,FFext,5,CH12000
925,FFext,6,PEL180
925,FFext,7,ABBAR--T
925,FFext,8,CH12000
925,FFext,9,CH12000
925,NF28,0,NF8208211
925,NF28,1,NF8202922
925,NF28,2,NF8208022
925,NF28,3,NF8208211
925,NF28,4,NF8215041
925,NF28,5,NF8201811
925,NF28,6,NF8215041
925,NF28,7,NF8201601
925,NF28,8,NF8201811
925,NF28,9,NF8201262
926,FF22,0,CHY059-V
926,FF22,1,JOS090
926,FF22,2,LOS270
926,FF22,3,CHY104-W
926,FF22,4,CHY059-V
926,FF22,5,LOS270
926,FF22,6,JOS090
926,FF22,7,CHY059-V
926,FF22,8,HWA055-W
926,FF22,9,CHY104-W
926,FFext,0,STM090
926,FFext,1,H-DLTDWN
926,FFext,2,ILA027-E
926,FFext,3,STM360
926,FFext,4,H-DLTDWN
926,FFext,5,PEL180
926,FFext,6,CH12000
926,FFext,7,ILA027-E
926,FFext,8,H-DLTDWN
926,FFext,9,CHY059-V
926,NF28,0,NF8208211
926,NF28,1,NF8208252
926,NF28,2,NF8201262
926,NF28,3,NF8208211
926,NF28,4,NF8215041
926,NF28,5,NF8215041
926,NF28,6,NF8208022
926,NF28,7,NF8211652
926,NF28,8,NF8215041
926,NF28,9,NF8208022
927,FF22,0,CHY059-V
927,FF22,1,PEL090
927,FF22,2,JOS090
927,FF22,3,PEL090
927,FF22,4,H-E11140
927,FF22,5,HWA055-W
927,FF22,6,HWA055-W
927,FF22,7,CHY059-V
927,FF22,8,H-E11140
927,FF22,9,PEL090
927,FFext,0,STM360
927,FFext,1,CH12000
927,FFext,2,ABBAR--T
927,FFext,3,STM360
927,FFext,4,PEL180
927,FFext,5,ILA027-E
927,FFext,6,CH12000
927,FFext,7,ABBAR--T
927,FFext,8,H-DLTDWN
927,FFext,9,ILA027-E
927,NF28,0,NF8208252
927,NF28,1,NF8202922
927,NF28,2,NF8208022
927,NF28,3,NF8202922
927,NF28,4,NF8208022
927,NF28,5,NF8201601
927,NF28,6,NF8208022
927,NF28,7,NF8208022
927,NF28,8,NF8208211
927,NF28,9,NF8208252
928,FF22,0,H-E11140
928,FF22,1,184057
928,FF22,2,TAP100-E
928,FF22,3,CHY059-V
928,FF22,4,TAP100-E
928,FF22,5,HWA055-W
928,FF22,6,PEL090
928,FF22,7,H-E11140
928,FF22,8,CHY104-W
928,FF22,9,H-E11140
928,FFext,0,STM090
928,FFext,1,STM090
928,FFext,2,CH12000
928,FFext,3,H-DLTDWN
928,FFext,4,STM090
928,FFext,5,ABBAR--T
928,FFext,6,PEL180
928,FFext,7,ARC000
928,FFext,8,CHY059-V
928,FFext,9,ABBAR--T
928,NF28,0,NF8201811
928,NF28,1,NF8208252
928,NF28,2,NF8202922
928,NF28,3,NF8210631
928,NF28,4,NF8208022
928,NF28,5,NF8210631
928,NF28,6,NF8201262
928,NF28,7,NF8208022
928,NF28,8,NF8215041
928,NF28,9,NF8201601
929,FF22,0,PEL090
929,FF22,1,LOS270
929,FF22,2,LOS270
929,FF22,3,184057
929,FF22,4,CHY104-W
929,FF22,5,LOS270
929,FF22,6,BOL090
929,FF22,7,HWA055-W
929,FF22,8,TAP100-E
929,FF22,9,HWA055-W
929,FFext,0,ARC000
929,FFext,1,ARC000
929,FFext,2,STM090
929,FFext,3,ILA027-N
929,FFext,4,STM090
929,FFext,5,CHY059-V
929,FFext,6,STM360
929,FFext,7,CH12000
929,FFext,8,CH12000
929,FFext,9,PEL180
929,NF28,0,NF8201811
929,NF28,1,NF8211652
929,NF28,2,NF8211652
929,NF28,3,NF8208022
929,NF28,4,NF8201811
929,NF28,5,NF8202922
929,NF28,6,NF8201601
929,NF28,7,NF8208211
929,NF28,8,NF8202922
929,NF28,9,NF8211652
930,FF22,0,CHY104-W
930,FF22,1,CHY104-W
930,FF22,2,BOL090
930,FF22,3,CHY059-V
930,FF22,4,184057
930,FF22,5,LOS270
930,FF22,6,184057
930,FF22,7,TAP100-E
930,FF22,8,184057
930,FF22,9,CHY059-V
930,FFext,0,ABBAR--T
930,FFext,1,ILA027-E
930,FFext,2,STM360
930,FFext,3,PEL180
930,FFext,4,H-DLTDWN
930,FFext,5,STM090
930,FFext,6,ARC000
930,FFext,7,STM090
930,FFext,8,STM090
930,FFext,9,ABBAR--T
930,NF28,0,NF8215041
930,NF28,1,NF8211652
930,NF28,2,NF8201601
930,NF28,3,NF8211652
930,NF28,4,NF8215041
930,NF28,5,NF8201811
930,NF28,6,NF8208022
930,NF28,7,NF8208252
930,NF28,8,NF8215041
930,NF28,9,NF8208211
931,FF22,0,PEL090
931,FF22,1,PEL090
931,FF22,2,CHY104-W
931,FF22,3,H-E11140
931,FF22,4,PEL090
931,FF22,5,JOS090
931,FF22,6,CHY104-W
931,FF22,7,TAP100-E
931,FF22,8,BOL090
931,FF22,9,BOL090
931,FFext,0,ABBAR--T
931,FFext,1,STM090
931,FFext,2,ILA027-N
931,FFext,3,ABBAR--T
931,FFext,4,ILA027-E
931,FFext,5,PEL180
931,FFext,6,H-DLTDWN
931,FFext,7,ILA027-E
931,FFext,8,H-DLTDWN
931,FFext,9,CH12000
931,NF28,0,NF8208211
931,NF28,1,NF8201262
931,NF28,2,NF8201811
931,NF28,3,NF8211652
931,NF28,4,NF8211652
931,NF28,5,NF8208022
931,NF28,6,NF8208022
931,NF28,7,NF8208252
931,NF28,8,NF8208022
931,NF28,9,NF8201601
932,FF22,0,184057
932,FF22,1,LOS270
932,FF22,2,LOS270
932,FF22,3,H-E11140
932,FF22,4,PEL090
932,FF22,5,HWA055-W
932,FF22,6,HWA055-W
932,FF22,7,HWA055-W
932,FF22,8,H-E11140
932,FF22,9,184057
932,FFext,0,STM360
932,FFext,1,CH12000
932,FFext,2,STM360
932,FFext,3,CHY059-V
932,FFext,4,ABBAR--T
932,FFext,5,ARC000
932,FFext,6,CH12000
932,FFext,7,STM360
932,FFext,8,PEL180
932,FFext,9,ILA027-E
932,NF28,0,NF8201811
932,NF28,1,NF8215041
932,NF28,2,NF8208022
932,NF28,3,NF8211652
932,NF28,4,NF8201601
932,NF28,5,NF8201601
932,NF28,6,NF8201811
932,NF28,7,NF8201811
932,NF28,8,NF8201601
932,NF28,9,NF8210631
933,FF22,0,PEL090
933,FF22,1,184057
933,FF22,2,JOS090
933,FF22,3,CHY059-V
933,FF22,4,HWA055-W
933,FF22,5,LOS270
933,FF22,6,HWA055-W
933,FF22,7,LOS270
933,FF22,8,LOS270
933,FF22,9,LOS270
933,FFext,0,CHY059-V
933,FFext,1,ILA027-E
933,FFext,2,ARC000
933,FFext,3,CH12000
933,FFext,4,ARC000
933,FFext,5,ARC000
933,FFext,6,CHY059-V
933,FFext,7,ABBAR--T
933,FFext,8,STM090
933,FFext,9,STM090
933,NF28,0,NF8215041
933,NF28,1,NF8215041
933,NF28,2,NF8201811
933,NF28,3,NF8208252
933,NF28,4,NF8208211
933,NF28,5,NF8208252
933,NF28,6,NF8211652
933,NF28,7,NF8215041
933,NF28,8,NF8201601
933,NF28,9,NF8211652
934,FF22,0,HWA055-W
934,FF22,1,CHY059-V
934,FF22,2,184057
934,FF22,3,JOS090
934,FF22,4,CHY059-V
934,FF22,5,BOL090
934,FF22,6,BOL090
934,FF22,7,CHY104-W
934,FF22,8,LOS270
934,FF22,9,CHY104-W
934,FFext,0,CH12000
934,FFext,1,ABBAR--T
934,FFext,2,CHY059-V
934,FFext,3,ARC000
934,FFext,4,ILA027-E
934,FFext,5,ABBAR--T
934,FFext,6,PEL180
934,FFext,7,PEL180
934,FFext,8,STM090
934,FFext,9,H-DLTDWN
934,NF28,0,NF8201601
934,NF28,1,NF8215041
934,NF28,2,NF8208022
934,NF28,3,NF8201811
934,NF28,4,NF8202922
934,NF28,5,NF8208211
934,NF28,6,NF8210631
934,NF28,7,NF8215041
934,NF28,8,NF8202922
934,NF28,9,NF8211652
935,FF22,0,CHY059-V
935,FF22,1,H-E11140
935,FF22,2,HWA055-W
935,FF22,3,TAP100-E
935,FF22,4,LOS270
935,FF22,5,PEL090
935,FF22,6,CHY104-W
935,FF22,7,184057
935,FF22,8,PEL090
935,FF22,9,JOS090
935,FFext,0,CH12000
935,FFext,1,STM090
935,FFext,2,ARC000
935,FFext,3,PEL180
935,FFext,4,ARC000
935,FFext,5,ARC000
935,FFext,6,H-DLTDWN
935,FFext,7,ILA027-N
935,FFext,8,STM360
935,FFext,9,H-DLTDWN
935,NF28,0,NF8208211
935,NF28,1,NF8201262
935,NF28,2,NF8201811
935,NF28,3,NF8211652
935,NF28,4,NF8201601
935,NF28,5,NF8208252
935,NF28,6,NF8208252
935,NF28,7,NF8211652
935,NF28,8,NF8208252
935,NF28,9,NF8202922
936,FF22,0,HWA055-W
936,FF22,1,BOL090
936,FF22,2,BOL090
936,FF22,3,184057
936,FF22,4,JOS090
936,FF22,5,HWA055-W
936,FF22,6,CHY059-V
936,FF22,7,TAP100-E
936,FF22,8,JOS090
936,FF22,9,H-E11140
936,FFext,0,ILA027-E
936,FFext,1,ARC000
936,FFext,2,STM090
936,FFext,3,STM090
936,FFext,4,STM360
936,FFext,5,ARC000
936,FFext,6,CH12000
936,FFext,7,STM360
936,FFext,8,STM090
936,FFext,9,ARC000
936,NF28,0,NF8201811
936,NF28,1,NF8208252
936,NF28,2,NF8202922
936,NF28,3,NF8201262
936,NF28,4,NF8215041
936,NF28,5,NF8201262
936,NF28,6,NF8201601
936,NF28,7,NF8201262
936,NF28,8,NF8208252
936,NF28,9,NF8201262
937,FF22,0,CHY104-W
937,FF22,1,H-E11140
937,FF22,2,BOL090
937,FF22,3,CHY104-W
937,FF22,4,184057
937,FF22,5,HWA055-W
937,FF22,6,JOS090
937,FF22,7,CHY059-V
937,FF22,8,JOS090
937,FF22,9,TAP100-E
937,FFext,0,ILA027-E
937,FFext,1,CH12000
937,FFext,2,ARC000
937,FFext,3,ABBAR--T
937,FFext,4,CHY059-V
937,FFext,5,CHY059-V
937,FFext,6,ABBAR--T
937,FFext,7,ILA027-N
937,FFext,8,ILA027-E
937,FFext,9,STM360
937,NF28,0,NF8201811
937,NF28,1,NF8215041
937,NF28,2,NF8202922
937,NF28,3,NF8201811
937,NF28,4,NF8201811
937,NF28,5,NF8201601
937,NF28,6,NF8208022
937,NF28,7,NF8208022
937,NF28,8,NF8211652
937,NF28,9,NF8210631
938,FF22,0,184057
938,FF22,1,184057
938,FF22,2,H-E11140
938,FF22,3,JOS090
938,FF22,4,H-E11140
938,FF22,5,BOL090
938,FF22,6,TAP100-E
938,FF22,7,BOL090
938,FF22,8,JOS090
938,FF22,9,CHY104-W
938,FFext,0,STM360
938,FFext,1,ILA027-E
938,FFext,2,ARC000
938,FFext,3,ABBAR--T
938,FFext,4,ARC000
938,FFext,5,ILA027-N
938,FFext,6,ABBAR--T
938,FFext,7,STM090
938,FFext,8,STM090
938,FFext,9,ILA027-E
938,NF28,0,NF8211652
938,NF28,1,NF8208252
938,NF28,2,NF8201811
938,NF28,3,NF8208252
938,NF28,4,NF8208252
938,NF28,5,NF8211652
938,NF28,6,NF8202922
938,NF28,7,NF8202922
938,NF28,8,NF8211652
938,NF28,9,NF8201601
939,FF22,0,JOS090
939,FF22,1,HWA055-W
939,FF22,2,TAP100-E
939,FF22,3,LOS270
939,FF22,4,JOS090
939,FF22,5,184057
939,FF22,6,JOS090
939,FF22,7,184057
939,FF22,8,CHY104-W
939,FF22,9,BOL090
939,FFext,0,ILA027-E
939,FFext,1,ILA027-E
939,FFext,2,ILA027-N
939,FFext,3,PEL180
939,FFext,4,ARC000
939,FFext,5,ARC000
939,FFext,6,CHY059-V
939,FFext,7,CHY059-V
939,FFext,8,ILA027-N
939,FFext,9,PEL180
939,NF28,0,NF8201601
939,NF28,1,NF8202922
939,NF28,2,NF8211652
939,NF28,3,NF8202922
939,NF28,4,NF8208211
939,NF28,5,NF8208252
939,NF28,6,NF8201601
939,NF28,7,NF8208252
939,NF28,8,NF8208022
939,NF28,9,NF8201262
940,FF22,0,HWA055-W
940,FF22,1,H-E11140
940,FF22,2,PEL090
940,FF22,3,HWA055-W
940,FF22,4,HWA055-W
940,FF22,5,184057
940,FF22,6,BOL090
940,FF22,7,BOL090
940,FF22,8,JOS090
940,FF22,9,CHY104-W
940,FFext,0,ILA027-N
940,FFext,1,ILA027-E
940,FFext,2,ILA027-N
940,FFext,3,H-DLTDWN
940,FFext,4,ARC000
940,FFext,5,CH12000
940,FFext,6,ARC000
940,FFext,7,ABBAR--T
940,FFext,8,CH12000
940,FFext,9,H-DLTDWN
940,NF28,0,NF8201601
940,NF28,1,NF8210631
940,NF28,2,NF8201811
940,NF28,3,NF8208252
940,NF28,4,NF8208211
940,NF28,5,NF8201262
940,NF28,6,NF8201262
940,NF28,7,NF8202922
940,NF28,8,NF8201262
940,NF28,9,NF8202922
941,FF22,0,H-E11140
941,FF22,1,H-E11140
941,FF22,2,184057
941,FF22,3,HWA055-W
941,FF22,4,TAP100-E
941,FF22,5,TAP100-E
941,FF22,6,HWA055-W
941,FF22,7,PEL090
941,FF22,8,HWA055-W
941,FF22,9,LOS270
941,FFext,0,ILA027-N
941,FFext,1,STM360
941,FFext,2,ILA027-E
941,FFext,3,CH12000
941,FFext,4,CHY059-V
941,FFext,5,ARC000
941,FFext,6,ABBAR--T
941,FFext,7,CHY059-V
941,FFext,8,CH12000
941,FFext,9,PEL180
941,NF28,0,NF8215041
941,NF28,1,NF8208211
941,NF28,2,NF8208211
941,NF28,3,NF8215041
941,NF28,4,NF8202922
941,NF28,5,NF8208252
941,NF28,6,NF8208022
941,NF28,7,NF8202922
941,NF28,8,NF8201262
941,NF28,9,NF8211652
942,FF22,0,LOS270
942,FF22,1,HWA055-W
942,FF22,2,HWA055-W
942,FF22,3,BOL090
942,FF22,4,HWA055-W
942,FF22,5,CHY104-W
942,FF22,6,CHY104-W
942,FF22,7,CHY059-V
942,FF22,8,CHY104-W
942,FF22,9,CHY059-V
942,FFext,0,H-DLTDWN
942,FFext,1,CHY059-V
942,FFext,2,H-DLTDWN
942,FFext,3,ABBAR--T
942,FFext,4,ILA027-N
942,FFext,5,PEL180
942,FFext,6,STM090
942,FFext,7,ILA027-N
942,FFext,8,STM360
942,FFext,9,STM360
942,NF28,0,NF8208211
942,NF28,1,NF8208252
942,NF28,2,NF8202922
942,NF28,3,NF8208252
942,NF28,4,NF8202922
942,NF28,5,NF8201601
942,NF28,6,NF8201601
942,NF28,7,NF8208252
942,NF28,8,NF8215041
942,NF28,9,NF8202922
943,FF22,0,H-E11140
943,FF22,1,HWA055-W
943,FF22,2,JOS090
943,FF22,3,184057
943,FF22,4,LOS270
943,FF22,5,CHY104-W
943,FF22,6,CHY104-W
943,FF22,7,184057
943,FF22,8,TAP100-E
943,FF22,9,PEL090
943,FFext,0,ILA027-N
943,FFext,1,PEL180
943,FFext,2,CH12000
943,FFext,3,CHY059-V
943,FFext,4,PEL180
943,FFext,5,CHY059-V
943,FFext,6,ILA027-E
943,FFext,7,PEL180
943,FFext,8,ARC000
943,FFext,9,ILA027-E
943,NF28,0,NF8210631
943,NF28,1,NF8201262
943,NF28,2,NF8201811
943,NF28,3,NF8201601
943,NF28,4,NF8208022
943,NF28,5,NF8210631
943,NF28,6,NF8215041
943,NF28,7,NF8211652
943,NF28,8,NF8210631
943,NF28,9,NF8202922
944,FF22,0,BOL090
944,FF22,1,LOS270
944,FF22,2,LOS270
944,FF22,3,H-E11140
944,FF22,4,CHY104-W
944,FF22,5,HWA055-W
944,FF22,6,184057
944,FF22,7,TAP100-E
944,FF22,8,BOL090
944,FF22,9,CHY104-W
944,FFext,0,CH12000
944,FFext,1,PEL180
944,FFext,2,CHY059-V
944,FFext,3,ABBAR--T
944,FFext,4,STM090
944,FFext,5,ABBAR--T
944,FFext,6,STM360
944,FFext,7,STM360
944,FFext,8,CH12000
944,FFext,9,CHY059-V
944,NF28,0,NF8208022
944,NF28,1,NF8211652
944,NF28,2,NF8211652
944,NF28,3,NF8208022
944,NF28,4,NF8210631
944,NF28,5,NF8201811
944,NF28,6,NF8208022
944,NF28,7,NF8201811
944,NF28,8,NF8201601
944,NF28,9,NF8201262
945,FF22,0,CHY104-W
945,FF22,1,JOS090
945,FF22,2,BOL090
945,FF22,3,HWA055-W
945,FF22,4,CHY059-V
945,FF22,5,PEL090
945,FF22,6,TAP100-E
945,FF22,7,CHY104-W
945,FF22,8,CHY059-V
945,FF22,9,H-E11140
945,FFext,0,H-DLTDWN
945,FFext,1,STM090
945,FFext,2,ILA027-N
945,FFext,3,CHY059-V
945,FFext,4,STM360
945,FFext,5,STM360
945,FFext,6,ILA027-E
945,FFext,7,CHY059-V
945,FFext,8,STM090
945,FFext,9,H-DLTDWN
945,NF28,0,NF8211652
945,NF28,1,NF8202922
945,NF28,2,NF8208211
945,NF28,3,NF8208252
945,NF28,4,NF8215041
945,NF28,5,NF8201811
945,NF28,6,NF8208022
945,NF28,7,NF8215041
945,NF28,8,NF8201601
945,NF28,9,NF8215041
946,FF22,0,BOL090
946,FF22,1,CHY104-W
946,FF22,2,HWA055-W
946,FF22,3,HWA055-W
946,FF22,4,HWA055-W
946,FF22,5,TAP100-E
946,FF22,6,BOL090
946,FF22,7,PEL090
946,FF22,8,TAP100-E
946,FF22,9,TAP100-E
946,FFext,0,CH12000
946,FFext,1,ILA027-N
946,FFext,2,ILA027-E
946,FFext,3,CH12000
946,FFext,4,ILA027-N
946,FFext,5,ILA027-N
946,FFext,6,PEL180
946,FFext,7,STM360
946,FFext,8,PEL180
946,FFext,9,STM360
946,NF28,0,NF8202922
946,NF28,1,NF8208211
946,NF28,2,NF8208022
946,NF28,3,NF8215041
946,NF28,4,NF8208252
946,NF28,5,NF8201811
946,NF28,6,NF8208252
946,NF28,7,NF8210631
946,NF28,8,NF8208252
946,NF28,9,NF8211652
947,FF22,0,BOL090
947,FF22,1,HWA055-W
947,FF22,2,HWA055-W
947,FF22,3,LOS270
947,FF22,4,LOS270
947,FF22,5,LOS270
947,FF22,6,HWA055-W
947,FF22,7,CHY104-W
947,FF22,8,184057
947,FF22,9,184057
947,FFext,0,STM090
947,FFext,1,H-DLTDWN
947,FFext,2,STM360
947,FFext,3,H-DLTDWN
947,FFext,4,STM360
947,FFext,5,ABBAR--T
947,FFext,6,ABBAR--T
947,FFext,7,ABBAR--T
947,FFext,8,ILA027-E
947,FFext,9,PEL180
947,NF28,0,NF8208211
947,NF28,1,NF8202922
947,NF28,2,NF8202922
947,NF28,3,NF8215041
947,NF28,4,NF8215041
947,NF28,5,NF8208211
947,NF28,6,NF8210631
947,NF28,7,NF8201601
947,NF28,8,NF8215041
947,NF28,9,NF8208022
948,FF22,0,BOL090
948,FF22,1,CHY059-V
948,FF22,2,CHY059-V
948,FF22,3,H-E11140
948,FF22,4,CHY059-V
948,FF22,5,JOS090
948,FF22,6,CHY059-V
948,FF22,7,BOL090
948,FF22,8,HWA055-W
948,FF22,9,JOS090
948,FFext,0,H-DLTDWN
948,FFext,1,CH12000
948,FFext,2,STM360
948,FFext,3,CHY059-V
948,FFext,4,CHY059-V
948,FFext,5,PEL180
948,FFext,6,CH12000
948,FFext,7,STM090
948,FFext,8,ILA027-E
948,FFext,9,ABBAR--T
948,NF28,0,NF8210631
948,NF28,1,NF8211652
948,NF28,2,NF8201262
948,NF28,3,NF8201262
948,NF28,4,NF8201811
948,NF28,5,NF8215041
948,NF28,6,NF8210631
948,NF28,7,NF8208252
948,NF28,8,NF8208252
948,NF28,9,NF8210631
949,FF22,0,BOL090
949,FF22,1,JOS090
949,FF22,2,JOS090
949,FF22,3,CHY059-V
949,FF22,4,184057
949,FF22,5,TAP100-E
949,FF22,6,CHY059-V
949,FF22,7,JOS090
949,FF22,8,CHY104-W
949,FF22,9,184057
949,FFext,0,STM090
949,FFext,1,CHY059-V
949,FFext,2,STM360
949,FFext,3,ARC000
949,FFext,4,PEL180
949,FFext,5,ILA027-N
949,FFext,6,H-DLTDWN
949,FFext,7,ILA027-N
949,FFext,8,PEL180
949,FFext,9,STM360
949,NF28,0,NF8201262
949,NF28,1,NF8208211
949,NF28,2,NF8201811
949,NF28,3,NF8211652
949,NF28,4,NF8202922
949,NF28,5,NF8208022
949,NF28,6,NF8215041
949,NF28,7,NF8201262
949,NF28,8,NF8202922
949,NF28,9,NF8208252
950,FF22,0,PEL090
950,FF22,1,PEL090
950,FF22,2,BOL090
950,FF22,3,JOS090
950,FF22,4,JOS090
950,FF22,5,TAP100-E
950,FF22,6,H-E11140
950,FF22,7,H-E11140
950,FF22,8,LOS270
950,FF22,9,JOS090
950,FFext,0,STM090
950,FFext,1,CHY059-V
950,FFext,2,STM360
950,FFext,3,STM360
950,FFext,4,ILA027-N
950,FFext,5,ARC000
950,FFext,6,H-DLTDWN
950,FFext,7,ARC000
950,FFext,8,ABBAR--T
950,FFext,9,ABBAR--T
950,NF28,0,NF8202922
950,NF28,1,NF8208022
950,NF28,2,NF8211652
950,NF28,3,NF8201601
950,NF28,4,NF8208022
950,NF28,5,NF8201601
950,NF28,6,NF8201811
950,NF28,7,NF8208252
950,NF28,8,NF8208211
950,NF28,9,NF8201601
951,FF22,0,H-E11140
951,FF22,1,TAP100-E
951,FF22,2,BOL090
951,FF22,3,JOS090
951,FF22,4,CHY059-V
951,FF22,5,CHY059-V
951,FF22,6,HWA055-W
951,FF22,7,PEL090
951,FF22,8,H-E11140
951,FF22,9,BOL090
951,FFext,0,ARC000
951,FFext,1,STM090
951,FFext,2,PEL180
951,FFext,3,ABBAR--T
951,FFext,4,ILA027-N
951,FFext,5,ILA027-N
951,FFext,6,ILA027-N
951,FFext,7,CH12000
951,FFext,8,CH12000
951,FFext,9,ILA027-N
951,NF28,0,NF8208211
951,NF28,1,NF8210631
951,NF28,2,NF8201811
951,NF28,3,NF8211652
951,NF28,4,NF8210631
951,NF28,5,NF8215041
951,NF28,6,NF8208211
951,NF28,7,NF8215041
951,NF28,8,NF8208252
951,NF28,9,NF8210631
952,FF22,0,JOS090
952,FF22,1,BOL090
952,FF22,2,TAP100-E
952,FF22,3,CHY104-W
952,FF22,4,HWA055-W
952,FF22,5,CHY059-V
952,FF22,6,H-E11140
952,FF22,7,184057
952,FF22,8,JOS090
952,FF22,9,JOS090
952,FFext,0,ABBAR--T
952,FFext,1,PEL180
952,FFext,2,STM090
952,FFext,3,ILA027-N
952,FFext,4,STM360
952,FFext,5,ARC000
952,FFext,6,STM360
952,FFext,7,STM090
952,FFext,8,STM090
952,FFext,9,STM360
952,NF28,0,NF8208211
952,NF28,1,NF8208211
952,NF28,2,NF8208211
